"Ch1","Ch2","Ch3","Ch4","No"
0.32,0.288,0.172,0.22,20565
0.128,0.174,0.424,0.274,20566
0.17,0.188,0.454,0.188,20567
0.154,0.246,0.428,0.172,20568
0.196,0.382,0.232,0.19,20569
0.12,0.448,0.196,0.236,20570
0.256,0.262,0.188,0.294,20571
0.376,0.206,0.208,0.21,20572
0.444,0.21,0.152,0.194,20573
0.194,0.302,0.19,0.314,20574
0.27,0.318,0.168,0.244,20575
0.196,0.296,0.3,0.208,20576
0.234,0.23,0.324,0.212,20577
0.528,0.228,0.08,0.164,20578
0.264,0.532,0.108,0.096,20579
0.406,0.112,0.392,0.09,20580
0.222,0.502,0.176,0.1,20581
0.094,0.088,0.332,0.486,20582
0.134,0.27,0.1,0.496,20583
0.112,0.638,0.114,0.136,20584
0.168,0.156,0.366,0.31,20585
0.724,0.092,0.066,0.118,20586
0.126,0.1,0.242,0.532,20587
0.056,0.486,0.122,0.336,20588
0.208,0.566,0.082,0.144,20589
0.1,0.686,0.124,0.09,20590
0.076,0.528,0.204,0.192,20591
0.076,0.494,0.082,0.348,20592
0.138,0.5,0.088,0.274,20593
0.094,0.272,0.196,0.438,20594
0.114,0.16,0.178,0.548,20595
0.226,0.092,0.13,0.552,20596
0.138,0.076,0.35,0.436,20597
0.148,0.214,0.118,0.52,20598
0.242,0.09,0.322,0.346,20599
0.07,0.456,0.352,0.122,20600
0.376,0.082,0.342,0.2,20601
0.064,0.264,0.112,0.56,20602
0.256,0.098,0.088,0.558,20603
0.156,0.066,0.252,0.526,20604
0.166,0.098,0.148,0.588,20605
0.144,0.19,0.1,0.566,20606
0.078,0.184,0.272,0.466,20607
0.12,0.334,0.332,0.214,20608
0.172,0.092,0.31,0.426,20609
0.062,0.416,0.054,0.468,20610
0.07,0.096,0.3,0.534,20611
0.088,0.128,0.15,0.634,20612
0.212,0.08,0.152,0.556,20613
0.338,0.318,0.066,0.278,20614
0.272,0.13,0.102,0.496,20615
0.056,0.422,0.064,0.458,20616
0.022,0.084,0.798,0.096,20617
0.38,0.116,0.122,0.382,20618
0.256,0.118,0.058,0.568,20619
0.046,0.67,0.048,0.236,20620
0.656,0.08,0.062,0.202,20621
0.048,0.088,0.656,0.208,20622
0.07,0.194,0.546,0.19,20623
0.09,0.222,0.042,0.646,20624
0.162,0.112,0.612,0.114,20625
0.11,0.114,0.082,0.694,20626
0.284,0.13,0.154,0.432,20627
0.3,0.078,0.066,0.556,20628
0.066,0.07,0.096,0.768,20629
0.298,0.082,0.08,0.54,20630
0.072,0.216,0.038,0.674,20631
0.054,0.068,0.602,0.276,20632
0.206,0.144,0.102,0.548,20633
0.156,0.052,0.678,0.114,20634
0.136,0.35,0.222,0.292,20635
0.396,0.25,0.176,0.178,20636
0.248,0.376,0.194,0.182,20637
0.396,0.426,0.06,0.118,20638
0.214,0.198,0.326,0.262,20639
0.134,0.514,0.196,0.156,20640
0.364,0.188,0.102,0.346,20641
0.256,0.254,0.21,0.28,20642
0.256,0.224,0.172,0.348,20643
0.362,0.142,0.184,0.312,20644
0.35,0.266,0.15,0.234,20645
0.332,0.256,0.232,0.18,20646
0.23,0.12,0.458,0.192,20647
0.318,0.254,0.12,0.308,20648
0.334,0.324,0.166,0.176,20649
0.266,0.426,0.208,0.1,20650
0.194,0.258,0.162,0.386,20651
0.356,0.232,0.32,0.092,20652
0.188,0.472,0.186,0.154,20653
0.732,0.092,0.048,0.128,20654
0.068,0.634,0.224,0.074,20655
0.086,0.658,0.08,0.176,20656
0.08,0.558,0.082,0.28,20657
0.472,0.072,0.114,0.342,20658
0.512,0.108,0.108,0.272,20659
0.368,0.3,0.046,0.286,20660
0.528,0.096,0.028,0.348,20661
0.082,0.088,0.464,0.366,20662
0.076,0.676,0.052,0.196,20663
0.064,0.764,0.046,0.126,20664
0.076,0.528,0.092,0.304,20665
0.474,0.134,0.106,0.286,20666
0.668,0.142,0.042,0.148,20667
0.074,0.584,0.052,0.29,20668
0.06,0.52,0.062,0.358,20669
0.062,0.502,0.098,0.338,20670
0.06,0.718,0.052,0.17,20671
0.098,0.426,0.336,0.14,20672
0.314,0.334,0.192,0.16,20673
0.398,0.316,0.176,0.11,20674
0.17,0.458,0.262,0.11,20675
0.19,0.348,0.238,0.224,20676
0.212,0.318,0.226,0.244,20677
0.17,0.294,0.292,0.244,20678
0.338,0.268,0.204,0.19,20679
0.292,0.318,0.222,0.168,20680
0.19,0.218,0.288,0.304,20681
0.282,0.314,0.238,0.166,20682
0.246,0.182,0.252,0.32,20683
0.242,0.288,0.304,0.166,20684
0.202,0.404,0.286,0.108,20685
0.216,0.24,0.24,0.304,20686
0.188,0.448,0.198,0.166,20687
0.216,0.236,0.364,0.184,20688
0.456,0.292,0.176,0.076,20689
0.218,0.474,0.226,0.082,20690
0.234,0.252,0.386,0.128,20691
0.066,0.27,0.506,0.158,20692
0.438,0.246,0.072,0.244,20693
0.406,0.19,0.23,0.174,20694
0.228,0.402,0.158,0.212,20695
0.436,0.08,0.424,0.06,20696
0.21,0.056,0.598,0.136,20697
0.69,0.142,0.06,0.108,20698
0.066,0.492,0.24,0.202,20699
0.48,0.084,0.088,0.348,20700
0.3,0.098,0.194,0.408,20701
0.146,0.302,0.488,0.064,20702
0.108,0.272,0.108,0.512,20703
0.164,0.426,0.066,0.344,20704
0.554,0.154,0.104,0.188,20705
0.614,0.074,0.176,0.136,20706
0.37,0.296,0.094,0.24,20707
0.064,0.604,0.068,0.264,20708
0.2,0.316,0.326,0.158,20709
0.088,0.616,0.102,0.194,20710
0.104,0.232,0.434,0.23,20711
0.242,0.302,0.164,0.292,20712
0.254,0.184,0.292,0.27,20713
0.296,0.234,0.218,0.252,20714
0.114,0.418,0.14,0.328,20715
0.45,0.124,0.158,0.268,20716
0.322,0.348,0.102,0.228,20717
0.338,0.526,0.062,0.074,20718
0.672,0.126,0.082,0.12,20719
0.138,0.444,0.122,0.296,20720
0.124,0.104,0.528,0.244,20721
0.118,0.208,0.362,0.312,20722
0.112,0.124,0.52,0.244,20723
0.204,0.208,0.38,0.208,20724
0.11,0.502,0.158,0.23,20725
0.124,0.432,0.13,0.314,20726
0.106,0.12,0.594,0.18,20727
0.11,0.174,0.444,0.272,20728
0.24,0.572,0.09,0.098,20729
0.264,0.116,0.454,0.166,20730
0.47,0.11,0.146,0.274,20731
0.512,0.148,0.078,0.262,20732
0.086,0.532,0.09,0.292,20733
0.354,0.262,0.166,0.218,20734
0.65,0.072,0.13,0.148,20735
0.154,0.122,0.42,0.304,20736
0.416,0.132,0.13,0.322,20737
0.31,0.13,0.374,0.186,20738
0.462,0.154,0.256,0.128,20739
0.402,0.21,0.084,0.304,20740
0.294,0.164,0.406,0.136,20741
0.492,0.116,0.194,0.198,20742
0.292,0.292,0.094,0.322,20743
0.114,0.472,0.114,0.3,20744
0.266,0.196,0.342,0.196,20745
0.092,0.21,0.392,0.306,20746
0.064,0.704,0.102,0.13,20747
0.116,0.362,0.296,0.226,20748
0.12,0.342,0.146,0.392,20749
0.536,0.076,0.152,0.236,20750
0.316,0.216,0.13,0.338,20751
0.072,0.102,0.6,0.226,20752
0.23,0.106,0.252,0.412,20753
0.176,0.116,0.35,0.358,20754
0.088,0.716,0.096,0.1,20755
0.102,0.202,0.142,0.554,20756
0.158,0.094,0.202,0.546,20757
0.162,0.176,0.576,0.086,20758
0.304,0.122,0.206,0.368,20759
0.118,0.272,0.104,0.506,20760
0.074,0.152,0.674,0.1,20761
0.578,0.166,0.084,0.172,20762
0.192,0.402,0.096,0.31,20763
0.234,0.096,0.104,0.566,20764
0.22,0.134,0.208,0.438,20765
0.15,0.2,0.21,0.44,20766
0.084,0.166,0.544,0.206,20767
0.104,0.374,0.094,0.428,20768
0.598,0.13,0.12,0.152,20769
0.146,0.268,0.15,0.436,20770
0.194,0.182,0.402,0.222,20771
0.424,0.156,0.136,0.284,20772
0.224,0.166,0.112,0.498,20773
0.08,0.14,0.648,0.132,20774
0.308,0.466,0.096,0.13,20775
0.154,0.148,0.164,0.534,20776
0.166,0.168,0.26,0.406,20777
0.212,0.548,0.104,0.136,20778
0.24,0.24,0.118,0.402,20779
0.18,0.254,0.14,0.426,20780
0.568,0.246,0.096,0.09,20781
0.432,0.132,0.138,0.298,20782
0.108,0.31,0.262,0.32,20783
0.264,0.148,0.2,0.388,20784
0.228,0.128,0.24,0.404,20785
0.5,0.096,0.07,0.334,20786
0.18,0.418,0.142,0.26,20787
0.414,0.268,0.078,0.24,20788
0.192,0.55,0.12,0.138,20789
0.412,0.162,0.2,0.226,20790
0.25,0.224,0.292,0.234,20791
0.4,0.21,0.13,0.26,20792
0.374,0.282,0.138,0.206,20793
0.108,0.186,0.346,0.36,20794
0.3,0.37,0.186,0.144,20795
0.208,0.19,0.328,0.274,20796
0.184,0.252,0.268,0.296,20797
0.156,0.496,0.106,0.242,20798
0.156,0.244,0.324,0.276,20799
0.154,0.162,0.182,0.502,20800
0.174,0.218,0.194,0.414,20801
0.132,0.162,0.298,0.408,20802
0.22,0.394,0.084,0.302,20803
0.4,0.174,0.184,0.242,20804
0.122,0.368,0.116,0.394,20805
0.414,0.062,0.2,0.324,20806
0.092,0.364,0.192,0.352,20807
0.06,0.258,0.548,0.134,20808
0.256,0.082,0.158,0.504,20809
0.124,0.082,0.322,0.472,20810
0.284,0.238,0.06,0.418,20811
0.162,0.066,0.402,0.37,20812
0.222,0.058,0.29,0.43,20813
0.074,0.288,0.548,0.09,20814
0.196,0.128,0.272,0.404,20815
0.242,0.174,0.124,0.46,20816
0.246,0.09,0.276,0.388,20817
0.306,0.142,0.146,0.406,20818
0.294,0.158,0.1,0.448,20819
0.196,0.646,0.078,0.08,20820
0.644,0.184,0.076,0.096,20821
0.246,0.098,0.294,0.362,20822
0.238,0.16,0.154,0.448,20823
0.362,0.208,0.072,0.358,20824
0.35,0.234,0.202,0.214,20825
0.156,0.412,0.234,0.198,20826
0.148,0.252,0.252,0.348,20827
0.294,0.248,0.24,0.218,20828
0.126,0.524,0.218,0.132,20829
0.226,0.128,0.474,0.172,20830
0.306,0.206,0.226,0.262,20831
0.134,0.402,0.268,0.196,20832
0.142,0.258,0.298,0.302,20833
0.488,0.14,0.256,0.116,20834
0.206,0.208,0.24,0.346,20835
0.4,0.122,0.296,0.182,20836
0.23,0.15,0.238,0.382,20837
0.414,0.166,0.244,0.176,20838
0.274,0.464,0.118,0.144,20839
0.146,0.186,0.458,0.21,20840
0.268,0.242,0.388,0.102,20841
0.214,0.162,0.244,0.38,20842
0.296,0.202,0.254,0.248,20843
0.17,0.148,0.596,0.086,20844
0.25,0.174,0.096,0.48,20845
0.296,0.07,0.56,0.074,20846
0.222,0.088,0.23,0.46,20847
0.168,0.332,0.144,0.356,20848
0.26,0.142,0.108,0.49,20849
0.148,0.254,0.092,0.506,20850
0.114,0.25,0.104,0.532,20851
0.058,0.21,0.456,0.276,20852
0.204,0.076,0.27,0.45,20853
0.068,0.25,0.312,0.37,20854
0.22,0.134,0.11,0.536,20855
0.172,0.122,0.354,0.352,20856
0.256,0.246,0.062,0.436,20857
0.13,0.138,0.162,0.57,20858
0.118,0.248,0.198,0.436,20859
0.216,0.09,0.102,0.592,20860
0.364,0.076,0.198,0.362,20861
0.226,0.13,0.2,0.444,20862
0.438,0.178,0.238,0.146,20863
0.358,0.23,0.226,0.186,20864
0.2,0.128,0.424,0.248,20865
0.45,0.192,0.226,0.132,20866
0.55,0.138,0.232,0.08,20867
0.198,0.468,0.14,0.194,20868
0.224,0.422,0.188,0.166,20869
0.296,0.296,0.148,0.26,20870
0.154,0.482,0.222,0.142,20871
0.096,0.544,0.25,0.11,20872
0.134,0.48,0.166,0.22,20873
0.136,0.46,0.22,0.184,20874
0.314,0.19,0.244,0.252,20875
0.146,0.146,0.498,0.21,20876
0.292,0.364,0.108,0.236,20877
0.366,0.32,0.194,0.12,20878
0.13,0.138,0.366,0.366,20879
0.206,0.542,0.158,0.094,20880
0.098,0.376,0.392,0.134,20881
0.158,0.386,0.11,0.346,20882
0.45,0.176,0.108,0.266,20883
0.372,0.356,0.178,0.094,20884
0.296,0.11,0.214,0.38,20885
0.17,0.412,0.092,0.326,20886
0.082,0.456,0.146,0.316,20887
0.144,0.128,0.094,0.634,20888
0.224,0.114,0.136,0.526,20889
0.058,0.306,0.124,0.512,20890
0.066,0.688,0.11,0.136,20891
0.174,0.18,0.206,0.44,20892
0.062,0.132,0.544,0.262,20893
0.084,0.154,0.204,0.558,20894
0.074,0.076,0.404,0.446,20895
0.096,0.1,0.1,0.704,20896
0.18,0.14,0.088,0.592,20897
0.05,0.102,0.392,0.456,20898
0.064,0.212,0.628,0.096,20899
0.102,0.704,0.072,0.122,20900
0.508,0.106,0.228,0.158,20901
0.312,0.332,0.15,0.206,20902
0.268,0.258,0.14,0.334,20903
0.078,0.194,0.282,0.446,20904
0.098,0.284,0.098,0.52,20905
0.298,0.196,0.14,0.366,20906
0.342,0.064,0.294,0.3,20907
0.316,0.348,0.076,0.26,20908
0.474,0.092,0.216,0.218,20909
0.138,0.23,0.208,0.424,20910
0.064,0.314,0.204,0.418,20911
0.092,0.526,0.138,0.244,20912
0.08,0.322,0.442,0.156,20913
0.112,0.348,0.238,0.302,20914
0.096,0.284,0.186,0.434,20915
0.11,0.202,0.122,0.566,20916
0.218,0.542,0.17,0.07,20917
0.29,0.126,0.074,0.51,20918
0.054,0.092,0.736,0.118,20919
0.054,0.544,0.19,0.212,20920
0.208,0.09,0.572,0.13,20921
0.14,0.436,0.182,0.242,20922
0.238,0.538,0.07,0.154,20923
0.492,0.096,0.184,0.228,20924
0.116,0.122,0.402,0.36,20925
0.112,0.082,0.458,0.348,20926
0.122,0.148,0.518,0.212,20927
0.094,0.116,0.474,0.316,20928
0.084,0.102,0.58,0.234,20929
0.238,0.496,0.126,0.14,20930
0.55,0.1,0.112,0.238,20931
0.078,0.584,0.122,0.216,20932
0.086,0.496,0.098,0.32,20933
0.478,0.128,0.128,0.266,20934
0.56,0.104,0.08,0.256,20935
0.632,0.102,0.14,0.126,20936
0.094,0.662,0.16,0.084,20937
0.1,0.104,0.648,0.148,20938
0.22,0.14,0.468,0.172,20939
0.258,0.276,0.138,0.328,20940
0.14,0.24,0.312,0.308,20941
0.164,0.41,0.33,0.096,20942
0.456,0.158,0.134,0.252,20943
0.4,0.154,0.162,0.284,20944
0.154,0.214,0.252,0.38,20945
0.16,0.512,0.12,0.208,20946
0.406,0.192,0.238,0.164,20947
0.196,0.282,0.356,0.166,20948
0.128,0.224,0.494,0.154,20949
0.114,0.102,0.572,0.212,20950
0.31,0.286,0.166,0.238,20951
0.238,0.204,0.184,0.374,20952
0.202,0.396,0.174,0.228,20953
0.094,0.642,0.14,0.124,20954
0.314,0.382,0.17,0.134,20955
0.094,0.162,0.5,0.244,20956
0.182,0.162,0.422,0.234,20957
0.096,0.354,0.092,0.458,20958
0.082,0.396,0.252,0.27,20959
0.108,0.322,0.102,0.468,20960
0.364,0.148,0.176,0.312,20961
0.448,0.092,0.272,0.188,20962
0.14,0.068,0.592,0.2,20963
0.122,0.106,0.556,0.216,20964
0.514,0.12,0.194,0.172,20965
0.104,0.102,0.582,0.212,20966
0.368,0.138,0.086,0.408,20967
0.336,0.112,0.172,0.38,20968
0.412,0.16,0.154,0.274,20969
0.29,0.154,0.398,0.158,20970
0.178,0.232,0.12,0.47,20971
0.114,0.306,0.306,0.274,20972
0.076,0.1,0.648,0.176,20973
0.068,0.592,0.108,0.232,20974
0.262,0.24,0.352,0.146,20975
0.378,0.332,0.084,0.206,20976
0.116,0.118,0.434,0.332,20977
0.212,0.378,0.222,0.188,20978
0.146,0.256,0.212,0.386,20979
0.088,0.138,0.526,0.248,20980
0.254,0.188,0.142,0.416,20981
0.234,0.092,0.534,0.14,20982
0.094,0.108,0.572,0.226,20983
0.082,0.144,0.626,0.148,20984
0.128,0.224,0.474,0.174,20985
0.586,0.138,0.1,0.176,20986
0.136,0.566,0.16,0.138,20987
0.302,0.278,0.118,0.302,20988
0.312,0.212,0.092,0.384,20989
0.288,0.262,0.166,0.284,20990
0.134,0.57,0.164,0.132,20991
0.53,0.196,0.092,0.182,20992
0.43,0.092,0.264,0.214,20993
0.276,0.56,0.062,0.102,20994
0.162,0.108,0.57,0.16,20995
0.156,0.158,0.328,0.358,20996
0.284,0.278,0.102,0.336,20997
0.122,0.228,0.17,0.48,20998
0.162,0.352,0.25,0.236,20999
0.134,0.158,0.408,0.3,21000
0.13,0.142,0.142,0.586,21001
0.134,0.454,0.166,0.246,21002
0.174,0.116,0.456,0.254,21003
0.136,0.164,0.132,0.568,21004
0.486,0.152,0.116,0.246,21005
0.476,0.246,0.104,0.174,21006
0.1,0.35,0.344,0.206,21007
0.106,0.216,0.388,0.29,21008
0.252,0.432,0.108,0.208,21009
0.084,0.476,0.24,0.2,21010
0.116,0.3,0.236,0.348,21011
0.196,0.382,0.11,0.312,21012
0.094,0.166,0.47,0.27,21013
0.216,0.114,0.424,0.246,21014
0.162,0.276,0.1,0.462,21015
0.114,0.254,0.242,0.39,21016
0.312,0.162,0.134,0.392,21017
0.268,0.08,0.184,0.468,21018
0.156,0.38,0.118,0.346,21019
0.454,0.156,0.13,0.26,21020
0.384,0.182,0.15,0.284,21021
0.216,0.262,0.19,0.332,21022
0.22,0.24,0.142,0.398,21023
0.104,0.38,0.138,0.378,21024
0.146,0.314,0.188,0.352,21025
0.128,0.116,0.504,0.252,21026
0.27,0.236,0.122,0.372,21027
0.106,0.358,0.32,0.216,21028
0.24,0.156,0.21,0.394,21029
0.1,0.148,0.42,0.332,21030
0.118,0.256,0.198,0.428,21031
0.092,0.388,0.24,0.28,21032
0.212,0.224,0.11,0.454,21033
0.552,0.1,0.13,0.218,21034
0.33,0.144,0.248,0.278,21035
0.426,0.144,0.152,0.278,21036
0.116,0.158,0.534,0.192,21037
0.492,0.12,0.132,0.256,21038
0.236,0.124,0.484,0.156,21039
0.126,0.204,0.378,0.292,21040
0.148,0.124,0.41,0.318,21041
0.108,0.124,0.496,0.272,21042
0.292,0.186,0.17,0.352,21043
0.158,0.264,0.096,0.482,21044
0.162,0.226,0.12,0.492,21045
0.078,0.19,0.208,0.524,21046
0.17,0.438,0.082,0.31,21047
0.162,0.218,0.132,0.488,21048
0.126,0.426,0.284,0.164,21049
0.126,0.352,0.34,0.182,21050
0.102,0.376,0.188,0.334,21051
0.334,0.264,0.152,0.25,21052
0.208,0.232,0.248,0.312,21053
0.168,0.12,0.312,0.4,21054
0.516,0.21,0.134,0.14,21055
0.176,0.354,0.144,0.326,21056
0.132,0.188,0.39,0.29,21057
0.16,0.192,0.342,0.306,21058
0.232,0.178,0.354,0.236,21059
0.184,0.568,0.094,0.154,21060
0.214,0.162,0.268,0.356,21061
0.468,0.18,0.15,0.202,21062
0.192,0.26,0.15,0.398,21063
0.184,0.18,0.354,0.282,21064
0.198,0.172,0.486,0.144,21065
0.206,0.3,0.154,0.34,21066
0.188,0.352,0.172,0.288,21067
0.176,0.574,0.124,0.126,21068
0.198,0.292,0.414,0.096,21069
0.234,0.278,0.182,0.306,21070
0.146,0.274,0.28,0.3,21071
0.078,0.448,0.212,0.262,21072
0.074,0.106,0.342,0.478,21073
0.084,0.456,0.128,0.332,21074
0.072,0.098,0.642,0.188,21075
0.212,0.118,0.442,0.228,21076
0.678,0.104,0.1,0.118,21077
0.098,0.184,0.572,0.146,21078
0.092,0.054,0.654,0.2,21079
0.248,0.322,0.114,0.316,21080
0.094,0.146,0.222,0.538,21081
0.226,0.128,0.072,0.574,21082
0.198,0.1,0.138,0.564,21083
0.234,0.082,0.1,0.584,21084
0.08,0.062,0.732,0.126,21085
0.122,0.076,0.41,0.392,21086
0.058,0.556,0.12,0.266,21087
0.082,0.118,0.624,0.176,21088
0.064,0.086,0.54,0.31,21089
0.312,0.082,0.066,0.54,21090
0.282,0.238,0.1,0.38,21091
0.09,0.08,0.388,0.442,21092
0.106,0.138,0.32,0.436,21093
0.234,0.124,0.12,0.522,21094
0.084,0.21,0.122,0.584,21095
0.106,0.164,0.588,0.142,21096
0.092,0.206,0.168,0.534,21097
0.092,0.108,0.342,0.458,21098
0.068,0.284,0.096,0.552,21099
0.266,0.354,0.078,0.302,21100
0.15,0.256,0.182,0.412,21101
0.142,0.642,0.094,0.122,21102
0.406,0.168,0.07,0.356,21103
0.102,0.288,0.1,0.51,21104
0.066,0.392,0.124,0.418,21105
0.09,0.292,0.092,0.526,21106
0.1,0.17,0.13,0.6,21107
0.102,0.468,0.118,0.312,21108
0.258,0.118,0.268,0.356,21109
0.406,0.24,0.216,0.138,21110
0.5,0.186,0.214,0.1,21111
0.246,0.138,0.184,0.432,21112
0.094,0.34,0.252,0.314,21113
0.476,0.134,0.248,0.142,21114
0.43,0.194,0.208,0.168,21115
0.068,0.312,0.216,0.404,21116
0.112,0.328,0.136,0.424,21117
0.1,0.602,0.218,0.08,21118
0.098,0.19,0.518,0.194,21119
0.552,0.07,0.198,0.18,21120
0.074,0.13,0.548,0.248,21121
0.086,0.682,0.074,0.158,21122
0.14,0.068,0.212,0.58,21123
0.084,0.766,0.066,0.084,21124
0.516,0.212,0.164,0.108,21125
0.272,0.078,0.202,0.448,21126
0.604,0.268,0.052,0.076,21127
0.192,0.472,0.08,0.256,21128
0.412,0.25,0.242,0.096,21129
0.598,0.198,0.062,0.142,21130
0.344,0.11,0.202,0.344,21131
0.408,0.37,0.104,0.118,21132
0.32,0.312,0.122,0.246,21133
0.12,0.246,0.268,0.366,21134
0.094,0.314,0.51,0.082,21135
0.296,0.086,0.408,0.21,21136
0.328,0.282,0.264,0.126,21137
0.234,0.27,0.086,0.41,21138
0.09,0.582,0.122,0.206,21139
0.24,0.272,0.364,0.124,21140
0.08,0.33,0.324,0.266,21141
0.182,0.092,0.308,0.418,21142
0.112,0.49,0.308,0.09,21143
0.178,0.448,0.13,0.244,21144
0.14,0.446,0.158,0.256,21145
0.084,0.236,0.142,0.538,21146
0.324,0.24,0.324,0.112,21147
0.112,0.21,0.422,0.256,21148
0.138,0.42,0.11,0.332,21149
0.128,0.236,0.422,0.214,21150
0.1,0.282,0.118,0.5,21151
0.118,0.224,0.444,0.214,21152
0.102,0.248,0.114,0.536,21153
0.126,0.376,0.126,0.372,21154
0.126,0.212,0.312,0.35,21155
0.354,0.158,0.12,0.368,21156
0.116,0.084,0.462,0.338,21157
0.114,0.352,0.214,0.32,21158
0.382,0.356,0.13,0.132,21159
0.2,0.346,0.232,0.222,21160
0.208,0.142,0.33,0.32,21161
0.256,0.118,0.222,0.404,21162
0.114,0.202,0.472,0.212,21163
0.13,0.27,0.292,0.308,21164
0.136,0.19,0.148,0.526,21165
0.136,0.54,0.092,0.232,21166
0.196,0.402,0.15,0.252,21167
0.312,0.178,0.168,0.342,21168
0.218,0.126,0.516,0.14,21169
0.194,0.316,0.132,0.358,21170
0.094,0.308,0.458,0.14,21171
0.43,0.162,0.208,0.2,21172
0.084,0.536,0.224,0.156,21173
0.188,0.158,0.496,0.158,21174
0.192,0.44,0.134,0.234,21175
0.088,0.37,0.398,0.144,21176
0.126,0.224,0.386,0.264,21177
0.12,0.552,0.086,0.242,21178
0.186,0.192,0.386,0.236,21179
0.11,0.148,0.4,0.342,21180
0.132,0.232,0.152,0.484,21181
0.43,0.178,0.09,0.302,21182
0.328,0.288,0.126,0.258,21183
0.232,0.242,0.166,0.36,21184
0.096,0.438,0.276,0.19,21185
0.206,0.3,0.248,0.246,21186
0.3,0.39,0.21,0.1,21187
0.216,0.196,0.17,0.418,21188
0.136,0.284,0.338,0.242,21189
0.2,0.304,0.308,0.188,21190
0.16,0.456,0.17,0.214,21191
0.158,0.414,0.154,0.274,21192
0.136,0.194,0.474,0.196,21193
0.396,0.154,0.226,0.224,21194
0.228,0.228,0.168,0.376,21195
0.254,0.238,0.176,0.332,21196
0.308,0.176,0.228,0.288,21197
0.152,0.162,0.224,0.462,21198
0.214,0.144,0.314,0.328,21199
0.156,0.274,0.142,0.428,21200
0.324,0.308,0.136,0.232,21201
0.214,0.18,0.26,0.346,21202
0.152,0.148,0.34,0.36,21203
0.112,0.302,0.17,0.416,21204
0.162,0.188,0.3,0.35,21205
0.126,0.438,0.098,0.338,21206
0.264,0.54,0.112,0.084,21207
0.186,0.268,0.166,0.38,21208
0.246,0.252,0.41,0.092,21209
0.182,0.152,0.26,0.406,21210
0.132,0.186,0.236,0.446,21211
0.104,0.532,0.288,0.076,21212
0.116,0.39,0.432,0.062,21213
0.484,0.13,0.3,0.086,21214
0.412,0.124,0.24,0.224,21215
0.086,0.25,0.202,0.462,21216
0.108,0.506,0.3,0.086,21217
0.146,0.254,0.216,0.384,21218
0.27,0.238,0.146,0.346,21219
0.216,0.118,0.568,0.098,21220
0.17,0.356,0.136,0.338,21221
0.12,0.488,0.076,0.316,21222
0.236,0.3,0.12,0.344,21223
0.154,0.124,0.504,0.218,21224
0.144,0.248,0.226,0.382,21225
0.406,0.17,0.114,0.31,21226
0.158,0.192,0.206,0.444,21227
0.516,0.166,0.13,0.188,21228
0.49,0.12,0.19,0.2,21229
0.236,0.156,0.124,0.484,21230
0.14,0.302,0.32,0.238,21231
0.596,0.124,0.116,0.164,21232
0.13,0.328,0.248,0.294,21233
0.18,0.34,0.14,0.34,21234
0.404,0.23,0.116,0.25,21235
0.104,0.454,0.254,0.188,21236
0.456,0.144,0.156,0.244,21237
0.1,0.184,0.594,0.122,21238
0.134,0.506,0.12,0.24,21239
0.266,0.222,0.14,0.372,21240
0.204,0.296,0.354,0.146,21241
0.254,0.202,0.118,0.426,21242
0.226,0.502,0.156,0.116,21243
0.304,0.376,0.086,0.234,21244
0.154,0.382,0.11,0.354,21245
0.122,0.138,0.318,0.422,21246
0.072,0.472,0.2,0.256,21247
0.178,0.44,0.09,0.292,21248
0.11,0.442,0.22,0.228,21249
0.48,0.206,0.1,0.214,21250
0.242,0.184,0.132,0.442,21251
0.142,0.322,0.116,0.42,21252
0.1,0.16,0.444,0.296,21253
0.094,0.414,0.26,0.232,21254
0.134,0.242,0.152,0.472,21255
0.186,0.116,0.262,0.436,21256
0.072,0.314,0.452,0.162,21257
0.214,0.126,0.278,0.382,21258
0.178,0.112,0.29,0.42,21259
0.424,0.328,0.114,0.134,21260
0.48,0.236,0.092,0.192,21261
0.372,0.226,0.12,0.282,21262
0.134,0.192,0.406,0.268,21263
0.154,0.232,0.258,0.356,21264
0.602,0.092,0.212,0.094,21265
0.24,0.432,0.114,0.214,21266
0.072,0.346,0.47,0.112,21267
0.428,0.384,0.084,0.104,21268
0.108,0.578,0.1,0.214,21269
0.362,0.116,0.322,0.2,21270
0.628,0.104,0.156,0.112,21271
0.37,0.186,0.34,0.104,21272
0.068,0.52,0.126,0.286,21273
0.376,0.264,0.134,0.226,21274
0.434,0.348,0.09,0.128,21275
0.396,0.362,0.056,0.186,21276
0.356,0.23,0.086,0.328,21277
0.248,0.146,0.292,0.314,21278
0.192,0.43,0.23,0.148,21279
0.474,0.206,0.132,0.188,21280
0.44,0.106,0.198,0.256,21281
0.284,0.21,0.18,0.326,21282
0.48,0.132,0.118,0.27,21283
0.164,0.47,0.13,0.236,21284
0.11,0.378,0.224,0.288,21285
0.314,0.192,0.162,0.332,21286
0.136,0.422,0.18,0.262,21287
0.242,0.216,0.128,0.414,21288
0.38,0.13,0.182,0.308,21289
0.212,0.208,0.14,0.44,21290
0.118,0.208,0.376,0.298,21291
0.178,0.134,0.326,0.362,21292
0.472,0.146,0.114,0.268,21293
0.406,0.16,0.128,0.306,21294
0.134,0.53,0.156,0.18,21295
0.192,0.484,0.102,0.222,21296
0.128,0.268,0.154,0.45,21297
0.122,0.362,0.196,0.32,21298
0.148,0.128,0.388,0.336,21299
